0.0,0.0,0.0,0.10384860634803772,-0.1690734624862671,-0.09499915183147323,0.042118072509765625,-0.3492564558982849,-0.10154531390031707,-0.0057731568813323975,-0.378705233335495,-0.1064810925777806,-0.040062010288238525,-0.34894827008247375,-0.10620733589490783,-0.07274873554706573,-0.26734858751296997,-0.10140506417116057
0.0,0.0,0.0,0.08781340718269348,-0.26235347986221313,-0.03349467153071828,0.02555409073829651,-0.4330204725265503,-0.03412623489617772,-0.022574543952941895,-0.45953842997550964,-0.03560901964425511,-0.05434542894363403,-0.42816615104675293,-0.04250525469302602,-0.08953893184661865,-0.3544498085975647,-0.043170982695812654
0.0,0.0,0.0,0.09122598171234131,-0.28264319896698,-0.034023855267008685,0.026739805936813354,-0.45111820101737976,-0.034580070910891436,-0.02263033390045166,-0.4852880537509918,-0.035113282887181185,-0.05124393105506897,-0.4517773985862732,-0.03980048039360895,-0.08863446116447449,-0.37676119804382324,-0.04038959035082712
0.0,0.0,0.0,0.09185916185379028,-0.288179874420166,-0.03400905284837563,0.026324838399887085,-0.4579782783985138,-0.033614831453121496,-0.02293524146080017,-0.49133744835853577,-0.03487713862017472,-0.05196899175643921,-0.4562515318393707,-0.03898218873695214,-0.0882856547832489,-0.3819159269332886,-0.0400697797890075
0.0,0.0,0.0,0.09238877892494202,-0.2919119596481323,-0.03346195114625061,0.025076478719711304,-0.4617212116718292,-0.033354670236235506,-0.023854494094848633,-0.49130022525787354,-0.033631854186182863,-0.052873462438583374,-0.4581049382686615,-0.037655499259358294,-0.08912788331508636,-0.3829588294029236,-0.039132617840891726
0.0,0.0,0.0,0.09234306216239929,-0.29316526651382446,-0.0345408486340375,0.025528430938720703,-0.46138015389442444,-0.03416348045209361,-0.024077415466308594,-0.49311861395835876,-0.03442382236460162,-0.053949177265167236,-0.45769885182380676,-0.037958958945068844,-0.08962440490722656,-0.38355499505996704,-0.03885066305736018
0.0,0.0,0.0,0.0902763307094574,-0.29404526948928833,-0.03415330653206183,0.025802433490753174,-0.46441859006881714,-0.03393814494029357,-0.02364528179168701,-0.4948543906211853,-0.03396802921906783,-0.05383068323135376,-0.4591946601867676,-0.037491416233933705,-0.08969594538211823,-0.3841071128845215,-0.03847383116499259
0.0,0.0,0.0,0.09057435393333435,-0.2917144298553467,-0.03228929012468029,0.026774108409881592,-0.46076831221580505,-0.031548363411928904,-0.02304708957672119,-0.4919551908969879,-0.0315156702642696,-0.05461511015892029,-0.4564269483089447,-0.035398853266741526,-0.08879533410072327,-0.3837818503379822,-0.03597921251704861
0.0,0.0,0.0,0.09238612651824951,-0.2905912399291992,-0.03338480518439724,0.028437644243240356,-0.4588600993156433,-0.03149752469042255,-0.020811647176742554,-0.4907342493534088,-0.03108675555566265,-0.052524060010910034,-0.4558427929878235,-0.03432582841494991,-0.0858030915260315,-0.38445740938186646,-0.03455342875102474
0.0,0.0,0.0,0.09369176626205444,-0.2916067838668823,-0.035142557182780365,0.030209869146347046,-0.4653192162513733,-0.03386230901764975,-0.020542949438095093,-0.49378877878189087,-0.03325750068711386,-0.051711857318878174,-0.45903775095939636,-0.03632580251382933,-0.08521978557109833,-0.38674694299697876,-0.036676620551816086
